assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerFirstName,playerId,playerLastName,playerName,playerPositionCode,playerTeamsPlayedFor,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame
6,0.0,0,33,2,0,10,Carlo,8469470,Colaiacovo,Carlo Colaiacovo,D,PHI,0,8,0.2424,0,2,20142015,0,0,22.5454,0.0476,42,989.0909
22,0.5714,0,82,12,0,24,Teddy,8473962,Purcell,Teddy Purcell,L,EDM,-33,34,0.4146,5,12,20142015,0,0,23.1097,0.0821,146,1029.6341
5,0.5,0,45,5,0,4,Emerson,8475770,Etem,Emerson Etem,L,ANA,-6,10,0.2222,0,0,20142015,0,0,15.8444,0.0649,77,734.6222
1,0.0,0,4,0,0,0,Chad,8477244,Ruhwedel,Chad Ruhwedel,D,BUF,3,1,0.25,0,0,20142015,0,0,16.5,0.0,4,747.75
9,0.4725,0,67,6,0,14,Curtis,8477508,Lazar,Curtis Lazar,C,OTT,1,15,0.2238,0,0,20142015,0,0,18.3283,0.0652,92,773.8059
13,0.4,2,47,14,0,8,Patrick,8470622,Eaves,Patrick Eaves,R,DAL,12,27,0.5744,6,9,20142015,0,0,19.8297,0.1538,91,823.0425
26,0.4877,0,80,20,0,20,Mika,8476459,Zibanejad,Mika Zibanejad,C,OTT,0,46,0.575,4,14,20142015,0,0,22.475,0.1333,150,986.2375
42,0.4264,4,69,28,1,60,Evgeni,8471215,Malkin,Evgeni Malkin,C,PIT,-2,70,1.0144,9,26,20142015,0,0,22.884,0.132,212,1138.4637
12,0.0,4,62,9,1,35,Kevin,8475246,Connauton,Kevin Connauton,D,"DAL, CBJ",5,21,0.3387,0,3,20142015,0,0,20.3387,0.0937,96,972.9677
10,0.0,0,58,2,0,41,Andrew,8473584,MacDonald,Andrew MacDonald,D,PHI,-5,12,0.2068,1,5,20142015,0,0,26.9827,0.0322,62,1200.8103
2,0.0,0,43,3,0,4,Peter,8472394,Harrold,Peter Harrold,D,NJD,-10,5,0.1162,0,0,20142015,0,0,20.4651,0.0967,31,914.6046
0,0.0,0,2,0,0,0,Matt,8477228,Lindblad,Matt Lindblad,C,BOS,0,0,0.0,0,0,20142015,0,0,13.5,0.0,3,465.5
5,0.3424,1,61,10,0,106,David,8470920,Clarkson,David Clarkson,R,"TOR, CBJ",-12,15,0.2459,1,1,20142015,0,0,18.0,0.1052,95,827.9836
6,0.0,0,44,3,0,18,Travis,8468635,Moen,Travis Moen,L,"MTL, DAL",0,9,0.2045,0,0,20142015,0,0,14.2045,0.0882,34,562.909
17,0.4834,2,52,10,1,14,Mikael,8474150,Backlund,Mikael Backlund,C,CGY,4,27,0.5192,0,1,20142015,2,2,26.2884,0.097,103,1064.673
29,0.4318,6,82,23,1,12,Brandon,8476438,Saad,Brandon Saad,L,CHI,7,52,0.6341,2,10,20142015,0,0,23.0609,0.1133,203,1035.1951
35,0.0,2,80,10,0,20,Duncan,8470281,Keith,Duncan Keith,D,CHI,12,45,0.5625,3,16,20142015,0,1,29.9,0.0584,171,1533.75
0,0.0,0,7,0,0,0,Taylor,8471710,Chorney,Taylor Chorney,D,PIT,-1,0,0.0,0,0,20142015,0,0,18.5714,0.0,4,730.2857
3,0.0,0,28,0,0,31,Josh,8476312,Manson,Josh Manson,D,ANA,1,3,0.1071,0,0,20142015,0,0,23.6785,0.0,26,1106.0357
1,0.0,0,10,0,0,0,Paul,8474008,Carey,Paul Carey,C,COL,2,1,0.1,0,0,20142015,0,0,11.0,0.0,5,472.7
1,1.0,0,5,0,0,0,Daniil,8476549,Tarasov,Daniil Tarasov,R,SJS,2,1,0.2,0,0,20142015,0,0,14.4,0.0,5,454.2
36,0.4,4,82,25,1,30,Phil,8473548,Kessel,Phil Kessel,R,TOR,-34,61,0.7439,8,25,20142015,0,0,21.9024,0.0892,280,1127.5975
5,0.0,0,38,0,0,10,Jack,8474519,Hillen,Jack Hillen,D,"WSH, CAR",-1,5,0.1315,0,0,20142015,0,0,17.8684,0.0,24,771.6315
7,0.4588,0,78,6,0,12,Cody,8474570,Hodgson,Cody Hodgson,C,BUF,-28,13,0.1666,0,1,20142015,0,0,16.3974,0.0472,127,770.7692
15,1.0,0,81,3,0,60,Michael,8474628,Stone,Michael Stone,D,ARI,-24,18,0.2222,0,5,20142015,0,0,28.1111,0.0208,144,1252.074
6,0.0,0,82,3,0,54,Matt,8470121,Greene,Matt Greene,D,LAK,1,9,0.1097,0,0,20142015,0,0,23.5243,0.0434,69,948.0609
45,0.506,6,77,25,2,62,Ryan,8470612,Getzlaf,Ryan Getzlaf,C,ANA,15,70,0.909,3,13,20142015,0,2,23.4805,0.1308,191,1205.935
10,0.4545,1,29,8,1,2,Ryan,8475727,Spooner,Ryan Spooner,C,BOS,2,18,0.6206,3,5,20142015,0,0,18.3103,0.1095,73,872.2758
0,0.0,0,2,0,0,0,Jake,8476931,McCabe,Jake McCabe,D,BUF,0,0,0.0,0,0,20142015,0,0,16.5,0.0,2,667.5
1,0.45,0,3,0,0,10,Michael,8475958,Sgarbossa,Michael Sgarbossa,C,COL,0,1,0.3333,0,0,20142015,0,0,11.3333,0.0,2,425.6666
2,0.5327,0,20,1,0,33,Adam,8470063,Burish,Adam Burish,R,SJS,-6,3,0.15,0,0,20142015,0,0,18.8,0.0454,22,668.7
10,0.421,8,65,22,0,39,Matt,8473492,Beleskey,Matt Beleskey,L,ANA,13,32,0.4923,4,4,20142015,0,0,18.6615,0.1517,145,868.6461
4,0.0,0,18,2,0,10,Sven,8476466,Baertschi,Sven Baertschi,L,"CGY, VAN",-3,6,0.3333,0,0,20142015,0,0,15.3333,0.1333,15,580.8888
4,0.0,0,72,1,0,109,Jared,8471766,Boll,Jared Boll,R,CBJ,-13,5,0.0694,0,0,20142015,0,0,11.5694,0.0357,28,436.4861
26,0.4712,1,80,20,0,39,Alex,8476851,Galchenyuk,Alex Galchenyuk,C,MTL,8,46,0.575,3,12,20142015,0,0,22.9,0.1226,163,985.725
0,0.0,0,3,0,0,14,Bobby,8472365,Robins,Bobby Robins,R,BOS,0,0,0.0,0,0,20142015,0,0,9.3333,0.0,0,455.0
43,0.4868,6,77,29,2,24,Tyler,8474870,Johnson,Tyler Johnson,C,TBL,33,72,0.935,8,17,20142015,0,0,22.1948,0.1428,203,1034.2987
11,0.0,1,80,7,1,52,Mattias,8475218,Ekholm,Mattias Ekholm,D,NSH,12,18,0.225,1,2,20142015,0,0,24.7875,0.0813,86,1140.525
18,0.3529,4,82,17,1,46,Carl,8474176,Hagelin,Carl Hagelin,L,NYR,18,35,0.4268,1,1,20142015,0,1,21.8536,0.0918,185,913.9146
21,0.4615,1,73,18,0,28,Nazem,8475172,Kadri,Nazem Kadri,C,TOR,-7,39,0.5342,3,7,20142015,1,1,21.9041,0.1022,176,1056.1506
5,0.0,0,46,0,0,44,Tyson,8470729,Strachan,Tyson Strachan,D,BUF,-30,5,0.1086,0,0,20142015,0,1,24.6521,0.0,38,1139.0652
1,0.0,0,1,0,0,0,Keaton,8474184,Ellerby,Keaton Ellerby,D,WPG,-1,1,1.0,0,0,20142015,0,0,22.0,0.0,0,1018.0
13,0.3505,0,57,6,0,8,Paul,8474038,Byron,Paul Byron,L,CGY,-2,19,0.3333,1,1,20142015,0,2,23.2631,0.0967,62,868.0877
0,0.0,0,16,0,0,15,Luke,8474722,Witkowski,Luke Witkowski,D,TBL,0,0,0.0,0,0,20142015,0,0,21.125,0.0,10,911.1875
31,0.4817,3,82,13,0,26,Carl,8471262,Soderberg,Carl Soderberg,C,BOS,10,44,0.5365,5,8,20142015,0,0,20.7682,0.0797,163,1008.5975
0,1.0,0,4,0,0,11,Micheal,8474230,Haley,Micheal Haley,C,SJS,-1,0,0.0,0,0,20142015,0,0,12.0,0.0,1,450.5
7,0.523,2,63,8,0,28,Scottie,8470105,Upshall,Scottie Upshall,R,FLA,-8,15,0.238,0,1,20142015,0,0,18.2063,0.086,93,760.9206
47,0.2857,5,75,16,1,24,Ondrej,8476292,Palat,Ondrej Palat,L,TBL,31,63,0.84,3,11,20142015,1,2,22.36,0.1151,139,1045.88
6,0.543,0,74,3,0,8,Marcel,8469473,Goc,Marcel Goc,C,"PIT, STL",-3,9,0.1216,0,0,20142015,0,1,17.8378,0.0389,77,700.9189
0,0.0,0,1,0,0,0,Colin,8470662,Fraser,Colin Fraser,C,STL,-1,0,0.0,0,0,20142015,0,0,6.0,0.0,1,282.0
0,0.0,0,1,0,0,0,Dylan,8470798,Reese,Dylan Reese,D,ARI,-1,0,0.0,0,0,20142015,0,0,27.0,0.0,3,1198.0
22,0.0,4,64,10,0,34,Michael,8474584,Del Zotto,Michael Del Zotto,D,PHI,-5,32,0.5,1,8,20142015,1,1,27.8281,0.084,119,1315.4531
0,0.5,0,4,0,0,0,Brody,8475980,Sutter,Brody Sutter,C,CAR,-2,0,0.0,0,0,20142015,0,0,11.25,0.0,0,446.25
24,0.0,0,82,3,0,22,Brian,8466285,Campbell,Brian Campbell,D,FLA,4,27,0.3292,1,12,20142015,0,0,25.4024,0.0254,118,1392.5
2,0.0,0,11,1,0,0,Brad,8476779,Hunt,Brad Hunt,D,EDM,-6,3,0.2727,1,1,20142015,0,0,25.8181,0.05,20,1169.0909
15,0.44,1,61,15,0,25,Zemgus,8476878,Girgensons,Zemgus Girgensons,C,BUF,-16,30,0.4918,1,4,20142015,3,3,23.7213,0.1304,115,1144.7704
8,0.0,1,80,2,0,77,Brenden,8475455,Dillon,Brenden Dillon,D,"DAL, SJS",-13,10,0.125,0,0,20142015,1,2,25.675,0.0219,91,1174.2625
28,0.5909,2,77,13,0,4,Matt,8470852,Moulson,Matt Moulson,L,BUF,-11,41,0.5324,3,11,20142015,0,0,21.0779,0.0833,156,1061.2727
12,0.0,0,51,5,0,22,Damon,8476923,Severson,Damon Severson,D,NJD,-13,17,0.3333,0,7,20142015,0,0,28.196,0.0537,93,1317.7843
6,0.5363,2,70,6,0,45,Gregory,8470169,Campbell,Gregory Campbell,C,BOS,1,12,0.1714,0,0,20142015,1,1,17.6142,0.0937,64,728.1
31,0.4837,2,68,8,0,20,Mikael,8475798,Granlund,Mikael Granlund,C,MIN,17,39,0.5735,0,8,20142015,0,0,21.897,0.0808,99,1073.8088
0,0.0,0,3,0,0,0,Kyle,8478393,Baun,Kyle Baun,R,CHI,-1,0,0.0,0,0,20142015,0,0,17.3333,0.0,4,752.3333
52,0.5173,6,82,35,0,64,Jamie,8473994,Benn,Jamie Benn,L,DAL,1,87,1.0609,10,23,20142015,2,5,27.1219,0.1383,253,1196.878
0,0.5,0,13,0,0,8,Jason,8475917,Akeson,Jason Akeson,R,PHI,-1,0,0.0,0,0,20142015,0,0,11.3076,0.0,9,483.0
0,0.5,0,3,0,0,5,Will,8476179,Acton,Will Acton,C,EDM,-2,0,0.0,0,0,20142015,0,0,17.3333,0.0,2,642.6666
0,0.0,0,9,0,0,2,Jerry,8475309,D''Amigo,Jerry D''Amigo,R,BUF,-4,0,0.0,0,0,20142015,0,0,13.1111,0.0,7,583.7777
13,0.0,2,61,6,0,42,Eric,8475199,Gelinas,Eric Gelinas,D,NJD,-2,19,0.3114,3,9,20142015,0,0,20.918,0.0535,112,987.6557
14,0.4282,2,75,10,0,18,Linden,8475223,Vey,Linden Vey,R,VAN,-3,24,0.32,4,6,20142015,0,0,17.3866,0.1639,61,790.28
10,0.6,3,56,13,0,28,Matt,8474685,Calvert,Matt Calvert,L,CBJ,1,23,0.4107,0,0,20142015,0,1,22.4642,0.1397,93,959.625
0,0.4285,0,1,0,0,0,Bogdan,8477410,Yakimov,Bogdan Yakimov,C,EDM,-1,0,0.0,0,0,20142015,0,0,18.0,0.0,1,679.0
2,0.4528,0,15,0,0,33,Tim,8471636,Sestito,Tim Sestito,L,NJD,-1,2,0.1333,0,0,20142015,0,0,15.0666,0.0,10,593.2666
0,0.0,0,2,0,0,2,Mike,8471663,Blunden,Mike Blunden,R,TBL,-1,0,0.0,0,0,20142015,0,0,14.0,0.0,0,587.0
5,0.4285,4,54,13,0,16,Dmitrij,8476436,Jaskin,Dmitrij Jaskin,R,STL,7,18,0.3333,3,3,20142015,0,0,18.9259,0.1203,108,808.074
9,0.0,0,55,3,0,10,Dennis,8477902,Everberg,Dennis Everberg,R,COL,-7,12,0.2181,0,0,20142015,0,0,17.1636,0.0483,62,708.0545
39,0.0,2,81,7,0,28,Alex,8474565,Pietrangelo,Alex Pietrangelo,D,STL,-2,46,0.5679,1,12,20142015,0,0,31.7283,0.0358,195,1524.5308
26,1.0,1,72,9,1,14,Johnny,8470187,Boychuk,Johnny Boychuk,D,NYI,15,35,0.4861,5,15,20142015,0,1,25.3055,0.0468,192,1300.8333
5,1.0,1,47,3,0,6,Matt,8474094,Halischuk,Matt Halischuk,R,WPG,5,8,0.1702,0,0,20142015,0,0,15.2127,0.0508,59,584.6808
16,0.0,2,66,9,0,6,Jared,8474716,Spurgeon,Jared Spurgeon,D,MIN,3,25,0.3787,3,6,20142015,0,0,28.7272,0.0703,128,1357.3636
6,0.4615,0,52,3,0,30,J.T.,8476806,Brown,J.T. Brown,R,TBL,-2,9,0.173,0,0,20142015,0,0,14.4615,0.0405,74,636.4038
0,0.2,0,7,0,0,0,Carter,8475154,Ashton,Carter Ashton,R,TOR,-3,0,0.0,0,0,20142015,0,0,9.0,0.0,4,373.4285
25,0.3333,4,81,22,2,14,Loui,8470626,Eriksson,Loui Eriksson,L,BOS,1,47,0.5802,6,11,20142015,0,1,22.9876,0.1301,169,1108.6172
1,0.0,0,7,0,0,2,Tomas,8475266,Vincour,Tomas Vincour,C,COL,-1,1,0.1428,0,0,20142015,0,0,11.7142,0.0,2,430.4285
36,0.0,1,56,8,0,52,Kevin,8474031,Shattenkirk,Kevin Shattenkirk,D,STL,19,44,0.7857,4,25,20142015,0,0,28.9285,0.0592,135,1353.5714
11,0.0,1,57,12,0,8,Mason,8471664,Raymond,Mason Raymond,L,CGY,-8,23,0.4035,0,1,20142015,0,0,21.4035,0.0975,123,888.8245
0,0.0,0,3,0,0,0,Ryan,8473700,Wilson,Ryan Wilson,D,COL,-3,0,0.0,0,0,20142015,0,0,14.3333,0.0,3,672.3333
45,0.4565,5,78,31,1,14,Jiri,8470201,Hudler,Jiri Hudler,R,CGY,17,76,0.9743,6,16,20142015,0,0,25.6923,0.1962,158,1080.5641
43,0.0,2,82,17,1,65,Brent,8470613,Burns,Brent Burns,D,SJS,-9,60,0.7317,7,24,20142015,0,0,28.6707,0.0693,245,1437.3414
0,0.0,0,3,0,0,2,Justin,8475826,Shugg,Justin Shugg,R,CAR,0,0,0.0,0,0,20142015,0,0,7.6666,0.0,3,341.6666
12,0.0,0,81,1,0,42,Jan,8470699,Hejda,Jan Hejda,D,COL,-12,13,0.1604,0,0,20142015,0,1,26.9382,0.0119,84,1239.2222
20,0.3125,1,61,14,0,35,Kris,8471346,Versteeg,Kris Versteeg,R,CHI,11,34,0.5573,2,5,20142015,0,0,20.1967,0.1044,134,950.9672
18,0.54,1,62,7,0,16,Matt,8464989,Cullen,Matt Cullen,C,NSH,8,25,0.4032,0,4,20142015,0,0,18.7903,0.0777,90,780.7903
2,0.375,0,45,6,0,16,Jack,8471681,Skille,Jack Skille,R,CBJ,-18,8,0.1777,0,0,20142015,0,0,17.4,0.0631,95,751.4
23,0.0,2,82,8,0,27,Brent,8470607,Seabrook,Brent Seabrook,D,CHI,-3,31,0.378,4,15,20142015,0,1,29.6219,0.0441,181,1330.756
13,0.3333,0,47,6,0,30,Michael,8467545,Ryder,Michael Ryder,R,NJD,-1,19,0.4042,0,2,20142015,0,0,19.1914,0.0674,89,868.8297
23,0.3414,4,82,19,0,18,Michael,8473564,Frolik,Michael Frolik,R,WPG,4,42,0.5121,3,7,20142015,3,3,24.1585,0.0922,206,1050.3048
21,0.0,1,76,11,1,16,Ales,8469466,Hemsky,Ales Hemsky,R,DAL,-8,32,0.421,1,8,20142015,0,0,19.8684,0.0785,140,818.4342
4,0.2702,0,69,5,0,27,Rob,8473970,Klinkhammer,Rob Klinkhammer,L,"ARI, PIT, EDM",-4,9,0.1304,0,0,20142015,0,0,16.0289,0.0781,64,673.0579
6,0.4776,0,53,0,0,68,Michael,8475247,Latta,Michael Latta,C,WSH,4,6,0.1132,0,0,20142015,0,0,11.566,0.0,24,502.6981
47,0.4317,3,82,15,0,52,Mike,8467371,Ribeiro,Mike Ribeiro,C,NSH,11,62,0.756,1,12,20142015,0,0,21.9756,0.1562,96,1124.7804
33,0.4285,4,80,22,0,40,Alex,8467338,Tanguay,Alex Tanguay,L,COL,-1,55,0.6875,2,14,20142015,1,1,23.8875,0.2115,104,1089.65
21,0.5,4,79,27,1,14,Mike,8474884,Hoffman,Mike Hoffman,L,OTT,16,48,0.6075,1,3,20142015,0,0,19.3417,0.1356,199,873.2405
16,0.4444,3,72,19,0,20,Jimmy,8474625,Hayes,Jimmy Hayes,R,FLA,-4,35,0.4861,4,11,20142015,0,0,18.2638,0.1144,166,908.5555
28,0.0,0,71,5,0,85,Travis,8474612,Hamonic,Travis Hamonic,D,NYI,15,33,0.4647,1,8,20142015,0,0,25.169,0.0378,132,1307.4225
15,0.0,0,73,3,0,77,Kyle,8470724,Quincey,Kyle Quincey,D,DET,10,18,0.2465,0,0,20142015,0,1,28.4246,0.0333,90,1168.6986
28,0.3627,1,79,17,0,22,Kevin,8475763,Hayes,Kevin Hayes,C,NYR,15,45,0.5696,1,5,20142015,1,1,18.7974,0.1531,111,782.4556
5,0.0,1,63,2,0,32,Nate,8475613,Prosser,Nate Prosser,D,MIN,-1,7,0.1111,0,0,20142015,0,0,18.5873,0.0526,38,767.746
0,0.0,0,10,1,0,0,Frank,8476302,Corrado,Frank Corrado,D,VAN,-7,1,0.1,0,0,20142015,0,0,22.3,0.125,8,940.1
6,0.0,3,42,10,0,81,Zack,8475178,Kassian,Zack Kassian,R,VAN,-5,16,0.3809,1,1,20142015,0,0,17.0,0.1818,55,757.0952
15,0.3333,1,69,6,0,12,Lauri,8471232,Korpikoski,Lauri Korpikoski,L,ARI,-27,21,0.3043,5,8,20142015,0,1,21.7246,0.0731,82,914.8985
2,0.472,1,21,3,0,2,William,8476448,Karlsson,William Karlsson,C,"ANA, CBJ",3,5,0.238,0,1,20142015,0,0,16.0952,0.1034,29,733.9047
39,0.5356,5,63,26,1,8,Pavel,8467514,Datsyuk,Pavel Datsyuk,C,DET,12,65,1.0317,8,24,20142015,0,0,24.2539,0.1575,165,1143.0793
17,0.0,0,74,3,0,20,Paul,8468542,Martin,Paul Martin,D,PIT,17,20,0.2702,0,1,20142015,0,0,28.5135,0.0491,61,1367.4459
36,0.504,0,81,8,0,34,Jussi,8469638,Jokinen,Jussi Jokinen,L,FLA,-2,44,0.5432,2,9,20142015,0,0,22.1481,0.0597,134,1004.2839
32,0.5,2,77,28,0,100,Scott,8468486,Hartnell,Scott Hartnell,L,CBJ,1,60,0.7792,8,16,20142015,0,0,22.5454,0.1372,204,1037.8181
20,0.0,0,79,4,0,24,Jake,8474581,Gardiner,Jake Gardiner,D,TOR,-23,24,0.3037,0,8,20142015,0,0,24.5063,0.04,100,1258.4177
5,0.3333,1,60,7,0,15,Eric,8470180,Nystrom,Eric Nystrom,L,NSH,0,12,0.2,0,0,20142015,1,1,18.55,0.1166,60,791.6833
41,0.0,2,80,15,1,34,Dennis,8469770,Wideman,Dennis Wideman,D,CGY,6,56,0.7,6,21,20142015,0,0,31.0875,0.0867,173,1478.55
11,0.3939,2,53,13,0,20,Melker,8477922,Karlsson,Melker Karlsson,C,SJS,-3,24,0.4528,1,1,20142015,0,0,22.6981,0.13,100,926.0943
10,0.3683,1,48,8,0,16,Markus,8476440,Granlund,Markus Granlund,C,CGY,-4,18,0.375,1,2,20142015,0,0,21.1875,0.123,65,802.1666
1,0.4487,1,13,1,0,0,Joey,8475767,Hishon,Joey Hishon,C,COL,-1,2,0.1538,0,0,20142015,0,0,14.5384,0.0526,19,606.7692
13,0.375,3,71,15,0,20,Lee,8470740,Stempniak,Lee Stempniak,R,"NYR, WPG",8,28,0.3943,0,1,20142015,0,0,18.4929,0.1304,115,763.2676
28,0.0,2,59,10,1,40,Victor,8475167,Hedman,Victor Hedman,D,TBL,12,38,0.644,3,11,20142015,0,0,26.0847,0.0869,115,1361.0338
20,0.523,1,59,19,0,39,Mike,8467370,Fisher,Mike Fisher,C,NSH,4,39,0.661,7,10,20142015,1,1,24.4745,0.1711,111,1106.0338
0,0.0,0,5,0,0,0,Nicklas,8476482,Jensen,Nicklas Jensen,R,VAN,-1,0,0.0,0,0,20142015,0,0,13.6,0.0,7,573.4
11,0.0,0,68,3,0,59,Alexei,8471296,Emelin,Alexei Emelin,D,MTL,5,14,0.2058,0,0,20142015,0,0,25.7058,0.0697,43,1189.0294
0,0.0,0,2,0,0,0,Carl,8475159,Klingberg,Carl Klingberg,L,WPG,-1,0,0.0,0,0,20142015,0,0,7.5,0.0,0,198.5
8,0.0,0,40,2,0,13,Christian,8477850,Folin,Christian Folin,D,MIN,3,10,0.25,0,1,20142015,0,0,21.625,0.0512,39,912.0
32,0.4572,2,76,24,1,25,Ryan,8476454,Nugent-Hopkins,Ryan Nugent-Hopkins,C,EDM,-12,56,0.7368,2,14,20142015,0,1,26.6842,0.1269,189,1238.4605
21,0.4623,2,79,12,0,14,Mike,8471390,Santorelli,Mike Santorelli,C,"TOR, NSH",0,33,0.4177,0,2,20142015,1,2,18.4683,0.0827,145,863.2658
12,0.0,1,70,2,0,69,Mark,8470614,Stuart,Mark Stuart,D,WPG,5,14,0.2,0,0,20142015,0,2,26.0857,0.0392,51,1152.8857
6,0.0,0,63,1,0,85,Adam,8471717,McQuaid,Adam McQuaid,D,BOS,-2,7,0.1111,0,0,20142015,0,0,25.0158,0.0166,60,1106.1587
3,0.0,0,31,3,0,4,Zach,8474576,Boychuk,Zach Boychuk,L,CAR,0,6,0.1935,0,0,20142015,0,0,15.6129,0.0857,35,637.5483
24,0.5319,1,47,7,0,22,David,8471276,Krejci,David Krejci,C,BOS,7,31,0.6595,1,8,20142015,1,1,22.2765,0.1,70,1090.0212
4,0.0,0,39,4,0,54,Daniel,8470666,Carcillo,Daniel Carcillo,L,CHI,3,8,0.2051,0,0,20142015,0,0,12.5897,0.0952,42,491.3589
6,0.5284,1,34,6,0,30,Ryan,8473466,White,Ryan White,C,PHI,4,12,0.3529,0,0,20142015,0,1,16.5882,0.1333,45,703.3823
9,0.0,0,82,1,0,17,Rob,8467452,Scuderi,Rob Scuderi,D,PIT,9,10,0.1219,0,0,20142015,0,1,24.5853,0.0192,52,1148.756
0,0.0,0,1,0,0,2,Brett,8476967,Kulak,Brett Kulak,D,CGY,0,0,0.0,0,0,20142015,0,0,29.0,0.0,0,1171.0
23,0.5075,1,47,13,0,43,Brandon,8471273,Dubinsky,Brandon Dubinsky,C,CBJ,11,36,0.7659,0,7,20142015,1,1,25.2553,0.13,100,1083.6808
27,0.5202,3,75,16,0,34,Adam,8474641,Henrique,Adam Henrique,C,NJD,-6,43,0.5733,5,16,20142015,0,1,23.76,0.1259,127,1064.6133
3,0.0,0,5,0,0,2,Kerby,8477510,Rychel,Kerby Rychel,L,CBJ,3,3,0.6,0,0,20142015,0,0,16.2,0.0,4,641.6
7,0.4063,1,37,2,0,4,Leon,8477934,Draisaitl,Leon Draisaitl,C,EDM,-17,9,0.2432,1,2,20142015,0,0,17.4864,0.0408,49,761.7297
20,0.0,1,75,3,1,86,Simon,8475155,Despres,Simon Despres,D,"PIT, ANA",11,23,0.3066,0,1,20142015,0,0,22.72,0.0291,103,1011.96
30,0.0,3,81,11,1,30,TJ,8474673,Brodie,TJ Brodie,D,CGY,15,41,0.5061,3,9,20142015,1,3,32.1111,0.0827,133,1512.4691
14,0.0,0,73,2,0,34,Jordie,8474818,Benn,Jordie Benn,D,DAL,-5,16,0.2191,0,2,20142015,0,0,26.0547,0.0285,70,1083.9452
16,1.0,6,76,25,0,33,Anders,8475314,Lee,Anders Lee,L,NYI,9,41,0.5394,5,6,20142015,0,0,18.7763,0.1269,197,863.5921
30,0.5794,7,74,16,0,40,Paul,8471669,Stastny,Paul Stastny,C,STL,5,46,0.6216,7,15,20142015,0,0,24.3513,0.1118,143,1057.6486
22,0.0,0,70,1,0,48,Justin,8474027,Braun,Justin Braun,D,SJS,8,23,0.3285,0,2,20142015,0,0,27.3714,0.0106,94,1261.9285
10,0.0,0,63,1,0,107,Mark,8474697,Borowiecki,Mark Borowiecki,D,OTT,15,11,0.1746,0,0,20142015,0,0,22.0317,0.0333,30,954.6349
42,0.4752,3,79,31,1,50,Nick,8473422,Foligno,Nick Foligno,L,CBJ,16,73,0.924,11,26,20142015,0,0,24.6202,0.1703,182,1129.7848
24,0.4738,6,75,15,0,22,Nick,8474009,Bonino,Nick Bonino,C,VAN,7,39,0.52,1,5,20142015,0,0,23.8266,0.1006,149,1015.24
15,0.3333,3,33,7,0,30,Johan,8471309,Franzen,Johan Franzen,R,DET,-12,22,0.6666,4,11,20142015,0,0,22.2727,0.0945,74,963.6666
6,0.5313,0,82,5,0,45,Derek,8468001,MacKenzie,Derek MacKenzie,C,FLA,-17,11,0.1341,1,1,20142015,0,0,18.2317,0.0694,72,747.0487
3,0.1666,1,60,6,0,54,Jordan,8475325,Nolan,Jordan Nolan,C,LAK,-6,9,0.15,0,0,20142015,0,0,12.8833,0.1363,44,597.8666
5,0.5064,1,69,5,0,57,Andrew,8471956,Desjardins,Andrew Desjardins,L,"SJS, CHI",-1,10,0.1449,0,0,20142015,0,0,15.971,0.0847,59,644.3478
45,0.5404,1,82,17,0,28,Jason,8469455,Spezza,Jason Spezza,C,DAL,-7,62,0.756,4,26,20142015,0,0,22.6219,0.0833,204,1033.3536
8,0.0,0,54,3,0,35,Ryan,8475598,Stanton,Ryan Stanton,D,VAN,9,11,0.2037,0,0,20142015,0,0,23.3333,0.0508,59,960.3148
6,0.0,1,42,4,0,12,Nikita,8471348,Nikitin,Nikita Nikitin,D,EDM,-12,10,0.238,2,3,20142015,0,0,25.9285,0.05,80,1178.3333
0,0.0,0,2,0,0,0,Aaron,8475619,Volpatti,Aaron Volpatti,L,WSH,0,0,0.0,0,0,20142015,0,0,12.5,0.0,1,577.0
5,0.5,0,51,2,0,21,Tye,8475775,McGinn,Tye McGinn,L,"SJS, ARI",0,7,0.1372,0,0,20142015,0,0,14.4509,0.0333,60,606.1568
1,0.0,0,31,0,0,13,Ladislav,8471222,Smid,Ladislav Smid,D,CGY,-12,1,0.0322,0,0,20142015,0,0,19.1612,0.0,21,838.0
0,0.0,0,1,0,0,0,Rich,8471733,Clune,Rich Clune,L,NSH,0,0,0.0,0,0,20142015,0,0,5.0,0.0,0,330.0
13,0.5274,3,80,5,1,39,Nate,8470775,Thompson,Nate Thompson,C,ANA,0,18,0.225,0,0,20142015,1,1,19.4375,0.0574,87,799.45
30,0.0,2,78,15,1,72,Shea,8470642,Weber,Shea Weber,D,NSH,15,45,0.5769,5,15,20142015,1,1,30.5256,0.0632,237,1582.1538
40,0.5034,5,74,24,1,33,Alexander,8470257,Steen,Alexander Steen,L,STL,8,64,0.8648,8,24,20142015,0,0,28.0675,0.1076,223,1198.8378
16,0.0,0,81,5,0,6,Cody,8476879,Ceci,Cody Ceci,D,OTT,-4,21,0.2592,1,4,20142015,0,0,24.0246,0.0384,130,1157.395
8,0.0,0,35,5,0,22,Jakub,8471693,Kindl,Jakub Kindl,D,DET,2,13,0.3714,2,7,20142015,0,0,23.2,0.0925,54,954.6571
