Season,Assists,FaceoffWinPctg,GameWinningGoals,GamesPlayed,Goals,OTGoals,PenaltyMinutes,PlayerFirstName,PlayerId,PlayerLastName,PlayerName,PlayerPositionCode,PlusMinus,Points,PPGoals,PPPoints,SHGoals,SHPoints,ShiftsPerGame,ShootingPctg,Shots,TeamAbbrev,TimeOnIcePerGame
20152016,15,0.25,1,82,2,0,40,Marc,8471686,Staal,Marc Staal,D,1,17,0,0,0,1,27.378,0.0285,70,NULL,1178.8292
20152016,6,0.00,0,10,0,0,0,Joel,8477810,Hanley,Joel Hanley,D,0,6,0,0,0,0,21.60,0.00,10,NULL,959.90
20152016,0,0.00,0,10,0,0,0,Rinat,8477642,Valiev,Rinat Valiev,D,0,0,0,0,0,0,18.20,0.00,7,NULL,735.00
20152016,1,0.00,1,10,2,0,2,Anthony,8477511,Mantha,Anthony Mantha,R,-6,3,2,2,0,0,15.70,0.1111,18,NULL,702.00
20152016,19,0.3333,3,79,23,0,8,Sam,8477933,Reinhart,Sam Reinhart,C,-8,42,8,10,0,0,20.3164,0.1393,165,NULL,1010.1645
20152016,15,0.00,0,46,0,0,4,Erik,8476979,Gustafsson,Erik Gustafsson,D,10,15,0,1,0,0,20.5869,0.00,63,NULL,900.1956
20152016,22,0.4385,1,84,23,1,14,Artem,8473573,Anisimov,Artem Anisimov,C,9,45,6,11,3,4,23.7142,0.1703,135,NULL,1083.5595
20152016,5,0.3372,1,68,5,0,27,Landon,8475157,Ferraro,Landon Ferraro,C,-11,10,0,0,0,0,15.4411,0.0649,77,NULL,636.6764
20152016,2,0.546,1,45,4,0,28,Chris,8475780,Wagner,Chris Wagner,C,-2,6,0,0,0,0,13.40,0.0714,56,NULL,545.2888
20152016,0,0.00,0,2,0,0,0,Kenny,8475844,Agostino,Kenny Agostino,L,-2,0,0,0,0,0,19.50,0.00,3,NULL,813.00
20152016,36,0.5857,8,87,28,5,72,Jonathan,8473604,Toews,Jonathan Toews,C,18,64,6,12,4,7,25.908,0.1421,197,NULL,1171.4827
20152016,0,0.00,0,1,0,0,2,Ryan,8475598,Stanton,Ryan Stanton,D,-1,0,0,0,0,0,19.00,0.00,0,NULL,521.00
20152016,2,0.00,0,16,0,0,2,Fredrik,8476368,Claesson,Fredrik Claesson,D,-6,2,0,0,0,0,22.75,0.00,15,NULL,1157.375
20152016,7,0.3333,0,32,2,0,15,Kerby,8477510,Rychel,Kerby Rychel,L,5,9,0,0,0,0,13.9687,0.0625,32,NULL,570.8437
20152016,0,0.00,0,3,0,0,2,Paul,8476200,Thompson,Paul Thompson,R,0,0,0,0,0,0,17.6666,0.00,3,NULL,751.6666
20152016,0,0.4579,0,20,1,0,2,Brendan,8476867,Gaunce,Brendan Gaunce,C,-9,1,0,0,0,0,17.80,0.0294,34,NULL,765.50
20152016,1,0.00,0,35,0,0,28,Garrett,8475253,Wilson,Garrett Wilson,L,-4,1,0,0,0,0,13.0857,0.00,32,NULL,557.60
20152016,11,0.4567,1,71,7,1,20,Zemgus,8476878,Girgensons,Zemgus Girgensons,C,0,18,1,2,0,1,20.2957,0.0636,110,NULL,902.169
20152016,36,0.00,4,73,12,0,28,Duncan,8470281,Keith,Duncan Keith,D,16,48,5,20,0,1,31.4109,0.0789,152,NULL,1544.8356
20152016,16,0.375,0,75,13,0,60,Jimmy,8474625,Hayes,Jimmy Hayes,R,-12,29,3,5,0,0,18.00,0.1023,127,NULL,829.5866
20152016,23,0.3448,1,82,14,0,10,Tobias,8476356,Rieder,Tobias Rieder,R,-21,37,2,8,0,1,23.6341,0.074,189,NULL,1038.3292
20152016,8,0.00,0,30,2,0,6,Mark,8474717,Barberio,Mark Barberio,D,0,10,0,0,0,0,19.3333,0.0625,32,NULL,899.8666
20152016,12,0.00,1,86,2,0,94,Brayden,8475188,McNabb,Brayden McNabb,D,7,14,0,1,0,1,25.9069,0.0206,97,NULL,1122.1976
20152016,0,0.00,0,2,0,0,2,Sean,8474744,Collins,Sean Collins,C,-1,0,0,0,0,0,12.00,0.00,0,NULL,511.50
20152016,36,0.00,3,88,15,1,44,Brent,8470607,Seabrook,Brent Seabrook,D,4,51,7,27,0,0,31.034,0.0824,182,NULL,1390.0227
20152016,40,1.00,1,81,4,0,33,Torey,8476792,Krug,Torey Krug,D,9,44,1,19,0,0,26.8271,0.0163,244,NULL,1296.8271
20152016,2,0.5786,0,65,2,0,10,Boyd,8470159,Gordon,Boyd Gordon,C,-7,4,0,0,1,1,18.7846,0.0377,53,NULL,732.1076
20152016,28,0.5615,4,97,26,1,30,Tomas,8476881,Hertl,Tomas Hertl,C,23,54,4,8,0,0,22.5876,0.1065,244,NULL,978.0618
20152016,25,0.00,0,76,10,0,20,Anton,8471873,Stralman,Anton Stralman,D,16,35,1,12,0,0,25.1578,0.0769,130,NULL,1317.2631
20152016,48,0.40,6,79,30,3,20,Johnny,8476346,Gaudreau,Johnny Gaudreau,L,4,78,6,21,0,0,24.9367,0.1382,217,NULL,1195.8354
20152016,2,0.00,0,30,2,0,10,Viktor,8477300,Svedberg,Viktor Svedberg,D,-5,4,0,0,0,0,21.9333,0.0476,42,NULL,898.90
20152016,21,0.00,0,65,4,0,45,David,8475233,Savard,David Savard,D,-7,25,1,5,0,1,26.9692,0.0327,122,NULL,1390.3538
20152016,31,0.4689,5,77,24,0,20,Derek,8474613,Stepan,Derek Stepan,C,5,55,6,15,3,3,24.3766,0.1132,212,NULL,1063.0909
20152016,24,0.50,4,82,16,0,45,Kris,8471346,Versteeg,Kris Versteeg,R,0,40,2,9,0,0,20.4634,0.0993,161,NULL,902.7804
20152016,7,0.5034,5,90,16,1,75,Brian,8470619,Boyle,Brian Boyle,C,-9,23,2,3,2,2,17.9222,0.1142,140,NULL,807.0333
20152016,5,0.00,0,52,1,0,31,Brian,8473565,Strait,Brian Strait,D,1,6,0,0,0,1,19.9807,0.0232,43,NULL,926.2307
20152016,2,0.00,0,52,1,0,83,Zac,8474736,Rinaldo,Zac Rinaldo,C,-5,3,0,0,0,0,11.8846,0.0263,38,NULL,497.75
20152016,13,0.00,3,83,8,1,48,Danny,8477215,DeKeyser,Danny DeKeyser,D,-1,21,0,0,0,0,31.0481,0.1038,77,NULL,1308.2891
20152016,2,0.00,0,27,1,0,12,Stephen,8475730,Johns,Stephen Johns,D,-6,3,0,0,0,0,22.2222,0.0526,19,NULL,982.4444
20152016,7,0.00,0,74,3,0,18,Jonas,8476463,Brodin,Jonas Brodin,D,-2,10,0,0,0,0,26.5405,0.0508,59,NULL,1226.0135
20152016,14,0.00,0,69,4,0,8,Christopher,8475690,Tanev,Christopher Tanev,D,-8,18,2,3,0,1,30.2898,0.0952,42,NULL,1305.2173
20152016,5,0.4781,1,42,6,0,6,Nick,8476393,Cousins,Nick Cousins,C,5,11,0,2,0,0,14.6666,0.1333,45,NULL,646.0238
20152016,10,0.00,0,77,4,0,51,Jake,8476931,McCabe,Jake McCabe,D,6,14,0,0,0,0,26.2207,0.0645,62,NULL,1147.0519
20152016,5,0.00,0,51,1,0,67,Clayton,8470886,Stoner,Clayton Stoner,D,3,6,0,0,0,1,20.549,0.0312,32,NULL,912.4117
20152016,32,0.463,1,71,9,0,36,Mathieu,8473618,Perreault,Mathieu Perreault,C,-11,41,6,15,0,0,21.0563,0.0676,133,NULL,992.9436
20152016,28,0.00,4,87,31,0,22,Tyler,8475726,Toffoli,Tyler Toffoli,C,30,59,9,11,1,1,22.7241,0.1396,222,NULL,1036.7011
20152016,11,0.30,0,71,5,0,177,Derek,8473432,Dorsett,Derek Dorsett,R,-13,16,0,0,0,1,18.2112,0.0549,91,NULL,755.4225
20152016,53,0.4969,5,84,15,1,59,Ryan,8470612,Getzlaf,Ryan Getzlaf,C,18,68,7,23,0,1,24.7619,0.075,200,NULL,1183.3095
20152016,29,0.5791,6,76,30,0,24,Matt,8475168,Duchene,Matt Duchene,C,-8,59,8,15,0,0,22.9736,0.15,200,NULL,1115.4342
20152016,7,0.00,1,62,1,0,70,Brandon,8475430,Manning,Brandon Manning,D,0,8,0,0,0,0,23.2741,0.0125,80,NULL,1002.5161
20152016,1,0.6533,0,8,1,0,5,Michael,8475808,Chaput,Michael Chaput,C,3,2,0,0,0,0,13.00,0.10,10,NULL,539.875
20152016,2,0.00,0,3,0,0,0,Charles,8476948,Hudon,Charles Hudon,L,2,2,0,0,0,0,15.3333,0.00,3,NULL,641.6666
20152016,29,0.5389,7,92,32,1,45,T.J.,8471698,Oshie,T.J. Oshie,R,18,61,13,21,0,0,23.326,0.1474,217,NULL,1138.0869
20152016,1,0.00,0,45,1,0,12,Tom,8470104,Gilbert,Tom Gilbert,D,3,2,0,0,0,1,22.2444,0.0277,36,NULL,1011.8222
20152016,12,0.4761,1,50,7,0,23,Jonathan,8476539,Marchessault,Jonathan Marchessault,C,-9,19,4,7,0,0,14.94,0.0795,88,NULL,695.44
20152016,19,0.00,1,75,7,0,80,Jason,8474218,Demers,Jason Demers,D,17,26,3,6,1,1,28.12,0.0636,110,NULL,1234.8133
20152016,31,0.00,3,82,12,0,46,Dougie,8476462,Hamilton,Dougie Hamilton,D,-14,43,5,16,0,0,27.2926,0.0631,190,NULL,1186.0609
20152016,24,0.00,0,75,1,0,14,Ben,8477018,Hutton,Ben Hutton,D,-21,25,0,7,0,0,26.24,0.0096,104,NULL,1192.40
20152016,0,0.00,0,4,1,0,0,Paul,8474008,Carey,Paul Carey,C,0,1,0,0,0,0,12.25,0.20,5,NULL,598.25
20152016,31,0.4842,6,72,21,0,20,Nathan,8477492,MacKinnon,Nathan MacKinnon,C,-4,52,7,16,0,1,23.5555,0.0857,245,NULL,1131.9583
20152016,8,0.553,0,77,3,0,24,Jay,8469508,McClement,Jay McClement,C,-17,11,0,0,1,1,17.1298,0.0468,64,NULL,696.2207
20152016,29,0.00,0,79,8,0,48,Mike,8471242,Green,Mike Green,D,-7,37,5,21,0,0,24.6835,0.0606,132,NULL,1174.6835
20152016,0,0.00,0,10,0,0,7,Petteri,8476989,Lindbohm,Petteri Lindbohm,D,-4,0,0,0,0,0,18.40,0.00,9,NULL,827.30
20152016,31,0.4074,1,78,16,0,31,Jiri,8470201,Hudler,Jiri Hudler,R,-3,47,3,10,0,0,22.1282,0.1403,114,NULL,941.7435
20152016,8,0.00,0,81,2,0,71,Joel,8476441,Edmundson,Joel Edmundson,D,-4,10,0,0,0,0,20.8518,0.0194,103,NULL,858.4938
20152016,47,0.5684,3,82,13,0,42,Paul,8471669,Stastny,Paul Stastny,C,2,60,3,18,0,0,27.50,0.0935,139,NULL,1160.7926
20152016,2,0.00,1,27,3,0,38,Mike,8471663,Blunden,Mike Blunden,R,1,5,0,0,0,0,11.6296,0.1578,19,NULL,474.9629
20152016,1,0.00,0,8,0,0,2,Dylan,8475153,Olsen,Dylan Olsen,D,-1,1,0,0,0,0,17.625,0.00,9,NULL,825.125
20152016,1,0.3333,0,33,3,0,4,Chris,8470274,Higgins,Chris Higgins,L,-14,4,0,0,1,1,20.1818,0.0588,51,NULL,826.6969
20152016,33,0.5328,1,71,16,1,18,Pavel,8467514,Datsyuk,Pavel Datsyuk,C,9,49,8,20,0,0,23.9859,0.0804,199,NULL,1173.845
20152016,0,0.50,0,5,1,0,0,Zac,8474610,Dalpe,Zac Dalpe,C,-1,1,0,0,0,0,15.00,0.3333,3,NULL,539.60
20152016,1,0.00,0,32,1,0,17,Stefan,8476870,Matteau,Stefan Matteau,C,-13,2,0,0,0,0,15.0937,0.037,27,NULL,616.9687
20152016,37,0.5026,3,87,14,0,28,Henrik,8468083,Zetterberg,Henrik Zetterberg,L,-12,51,2,22,0,0,24.0344,0.0616,227,NULL,1165.2758
20152016,7,0.554,0,68,5,0,82,Matt,8468611,Hendricks,Matt Hendricks,L,2,12,0,0,1,2,19.2205,0.0806,62,NULL,794.2647
20152016,1,0.4727,0,7,0,0,0,Frederik,8477512,Gauthier,Frederik Gauthier,C,-5,1,0,0,0,1,20.2857,0.00,3,NULL,830.7142
20152016,16,0.00,0,73,11,0,50,Erik,8473446,Johnson,Erik Johnson,D,-19,27,3,6,2,3,28.7945,0.0628,175,NULL,1406.5479
20152016,1,0.4285,0,29,4,0,8,Mason,8471664,Raymond,Mason Raymond,L,-3,5,0,0,0,0,18.1379,0.0754,53,NULL,740.4827
20152016,14,0.00,2,81,5,1,37,Ron,8468493,Hainsey,Ron Hainsey,D,-13,19,0,0,0,0,27.8271,0.0381,131,NULL,1339.4814
20152016,14,0.60,1,71,10,0,12,Joakim,8475807,Nordstrom,Joakim Nordstrom,L,1,24,0,0,1,1,22.9577,0.1234,81,NULL,937.5492
20152016,13,0.00,0,76,3,0,58,Jonathan,8470318,Ericsson,Jonathan Ericsson,D,2,16,0,0,0,0,27.5263,0.0422,71,NULL,1107.1578
20152016,3,0.4285,0,14,1,0,9,Dave,8475661,Dziurzynski,Dave Dziurzynski,L,-4,4,0,0,0,0,14.8571,0.0714,14,NULL,604.6428
20152016,14,0.5833,0,71,4,0,45,Micheal,8475907,Ferland,Micheal Ferland,L,-15,18,1,2,0,0,20.1267,0.0327,122,NULL,756.7605
20152016,3,0.50,0,26,3,0,53,Steve,8471703,Downie,Steve Downie,R,1,6,0,0,0,0,13.423,0.1363,22,NULL,540.1153
20152016,4,0.00,0,37,0,0,16,Jared,8475174,Cowen,Jared Cowen,D,7,4,0,0,0,0,21.7297,0.00,23,NULL,1018.7567
20152016,0,0.5918,0,4,0,0,2,Jim,8474024,O'Brien,Jim O'Brien,C,-4,0,0,0,0,0,19.00,0.00,3,NULL,811.00
20152016,12,0.00,0,80,6,0,50,Matt,8474749,Bartkowski,Matt Bartkowski,D,-19,18,0,0,0,0,25.4125,0.0705,85,NULL,1117.15
20152016,22,0.5714,3,85,26,0,61,Andrew,8471217,Ladd,Andrew Ladd,L,-14,48,10,14,2,2,25.2941,0.1244,209,NULL,1129.3764
20152016,19,0.00,1,80,2,0,55,Dmitry,8475179,Kulikov,Dmitry Kulikov,D,12,21,0,6,0,0,25.0375,0.0183,109,NULL,1280.6125
20152016,15,0.4571,4,95,16,0,18,Calle,8475714,Jarnkrok,Calle Jarnkrok,C,-4,31,3,4,1,1,23.2315,0.1212,132,NULL,957.3789
20152016,22,0.00,3,93,8,0,28,Dmitry,8475200,Orlov,Dmitry Orlov,D,8,30,0,3,0,0,20.6021,0.0842,95,NULL,942.2043
20152016,18,0.5506,6,97,20,0,28,Matt,8464989,Cullen,Matt Cullen,C,8,38,0,0,3,6,21.8865,0.1492,134,NULL,836.2164
20152016,22,0.625,4,69,25,1,14,Jordan,8474586,Eberle,Jordan Eberle,R,-12,47,7,11,0,0,22.6086,0.1445,173,NULL,1071.3623
20152016,8,1.00,0,23,3,0,11,Tyler,8474589,Ennis,Tyler Ennis,C,-9,11,2,4,0,0,20.9565,0.0526,57,NULL,1084.0869
20152016,32,0.4836,2,72,19,0,20,Leon,8477934,Draisaitl,Leon Draisaitl,C,-2,51,5,9,0,0,23.00,0.1428,133,NULL,1083.5277
20152016,7,0.00,0,70,2,0,51,Erik,8475790,Gudbranson,Erik Gudbranson,D,1,9,0,0,0,0,24.1285,0.025,80,NULL,1241.6571
20152016,2,1.00,0,25,0,0,2,Bryan,8471254,Bickell,Bryan Bickell,L,-5,2,0,0,0,0,13.96,0.00,21,NULL,587.28
20152016,42,0.40,5,97,34,1,22,Phil,8473548,Kessel,Phil Kessel,R,15,76,8,25,0,0,22.9793,0.1008,337,NULL,1094.5154
20152016,7,0.00,1,50,3,0,8,Magnus,8475175,Paajarvi,Magnus Paajarvi,L,-9,10,0,0,0,0,19.26,0.0337,89,NULL,758.90
20152016,46,0.5013,3,72,17,0,32,David,8471276,Krejci,David Krejci,C,4,63,4,18,0,3,24.1111,0.1188,143,NULL,1218.0555
20152016,45,0.00,0,68,6,0,75,P.K.,8474056,Subban,P.K. Subban,D,4,51,2,24,0,0,28.2647,0.034,176,NULL,1581.7352
20152016,46,0.00,1,92,14,0,56,Victor,8475167,Hedman,Victor Hedman,D,27,60,3,15,0,1,26.9673,0.0636,220,NULL,1424.0217
20152016,5,0.00,0,38,2,0,22,Zach,8475902,Trotman,Zach Trotman,D,3,7,0,0,0,0,25.0526,0.0333,60,NULL,1113.2368
20152016,36,0.00,1,91,9,1,36,Alex,8474565,Pietrangelo,Alex Pietrangelo,D,15,45,1,7,0,1,31.6043,0.042,214,NULL,1609.4505
20152016,23,0.4144,1,79,9,0,30,Ryan,8476458,Strome,Ryan Strome,R,-8,32,1,4,0,0,19.8481,0.062,145,NULL,928.2405
20152016,27,0.60,1,70,8,0,32,Alex,8467338,Tanguay,Alex Tanguay,L,8,35,1,9,0,1,20.4571,0.1126,71,NULL,947.4285
20152016,6,0.00,0,29,1,0,8,Mike,8476422,Reilly,Mike Reilly,D,-4,7,0,2,0,0,16.7931,0.037,27,NULL,724.9655
20152016,7,0.1111,0,59,9,0,14,Conor,8477839,Sheary,Conor Sheary,L,-4,16,0,1,0,0,15.305,0.125,72,NULL,647.5932
20152016,24,0.00,2,69,3,1,38,Niklas,8468509,Kronwall,Niklas Kronwall,D,-18,27,0,14,0,0,29.5797,0.0428,70,NULL,1319.1884
20152016,31,0.3529,7,95,19,0,42,Carl,8474176,Hagelin,Carl Hagelin,L,15,50,1,1,0,2,22.8736,0.0879,216,NULL,949.1157
20152016,32,0.5555,4,97,28,1,46,Patric,8471887,Hornqvist,Patric Hornqvist,R,10,60,11,18,0,0,23.00,0.0912,307,NULL,1012.4226
20152016,21,0.3809,2,90,14,1,24,Josh,8474573,Bailey,Josh Bailey,R,-11,35,5,6,0,0,20.90,0.1147,122,NULL,952.8666
20152016,0,0.00,0,1,0,0,0,Joshua,8477504,Morrissey,Joshua Morrissey,D,0,0,0,0,0,0,23.00,0.00,1,NULL,954.00
20152016,1,0.00,0,2,0,0,2,Johan,8471309,Franzen,Johan Franzen,R,0,1,0,1,0,0,18.50,0.00,3,NULL,777.00
20152016,40,0.3333,7,98,47,2,39,Vladimir,8475765,Tarasenko,Vladimir Tarasenko,R,4,87,13,30,0,0,26.8367,0.1342,350,NULL,1110.2653
20152016,6,0.4609,0,77,7,0,6,Andrew,8477429,Copp,Andrew Copp,C,8,13,0,0,0,0,12.0519,0.1296,54,NULL,480.1948
20152016,14,0.00,2,76,6,0,22,Olli,8476874,Maatta,Olli Maatta,D,25,20,0,2,0,1,26.8157,0.0594,101,NULL,1169.5526
20152016,4,0.00,0,26,0,0,11,Christian,8477850,Folin,Christian Folin,D,-1,4,0,0,0,0,20.3461,0.00,14,NULL,874.8076
20152016,22,0.4483,1,55,12,0,18,Ryan,8476454,Nugent-Hopkins,Ryan Nugent-Hopkins,C,-9,34,4,11,0,0,24.2363,0.1111,108,NULL,1143.7454
20152016,23,0.3157,5,74,18,0,22,Thomas,8470598,Vanek,Thomas Vanek,L,-10,41,6,14,0,0,19.3783,0.1232,146,NULL,936.6486
20152016,2,0.00,0,6,0,0,4,Tobias,8477427,Lindberg,Tobias Lindberg,R,0,2,0,0,0,0,21.50,0.00,12,NULL,950.3333
20152016,6,0.00,0,33,1,0,4,Joe,8476476,Morrow,Joe Morrow,D,-7,7,0,2,0,0,21.1818,0.0227,44,NULL,954.4848
20152016,6,0.00,0,64,3,0,102,Dalton,8474774,Prout,Dalton Prout,D,-6,9,0,0,0,0,21.7187,0.0434,69,NULL,970.3593
20152016,22,1.00,0,94,0,0,16,Brian,8475208,Dumoulin,Brian Dumoulin,D,10,22,0,1,0,0,27.5851,0.00,118,NULL,1150.4255
20152016,1,0.5153,0,22,0,0,6,Jacob,8477455,De La Rose,Jacob De La Rose,L,-6,1,0,0,0,0,19.00,0.00,20,NULL,746.0909
20152016,1,0.00,0,19,0,0,17,Seth,8475274,Helgeson,Seth Helgeson,D,-5,1,0,0,0,0,20.1052,0.00,9,NULL,837.3684
20152016,0,0.00,0,2,0,0,0,Gustav,8477467,Olofsson,Gustav Olofsson,D,0,0,0,0,0,0,13.50,0.00,1,NULL,551.50
20152016,16,0.00,3,73,7,2,38,Thomas,8474066,Hickey,Thomas Hickey,D,4,23,0,3,0,0,23.1506,0.0933,75,NULL,1066.9041
20152016,32,0.4965,8,72,30,0,10,Aleksander,8477493,Barkov,Aleksander Barkov,C,16,62,9,16,1,2,23.9583,0.1507,199,NULL,1198.1666
20152016,9,0.5501,2,85,7,0,38,Dominic,8468575,Moore,Dominic Moore,C,-2,16,0,0,0,0,19.9058,0.0707,99,NULL,795.5529
20152016,0,0.00,0,4,0,0,0,Clarke,8470667,MacArthur,Clarke MacArthur,L,-1,0,0,0,0,0,15.00,0.00,4,NULL,651.50
20152016,0,0.00,0,4,0,0,0,Jordan,8475150,Caron,Jordan Caron,R,-3,0,0,0,0,0,12.75,0.00,1,NULL,487.50
20152016,55,0.00,3,95,15,1,55,Roman,8474600,Josi,Roman Josi,D,-9,70,6,26,1,2,30.5157,0.0625,240,NULL,1550.8842
20152016,31,0.4995,1,78,11,1,39,Nick,8474009,Bonino,Nick Bonino,C,22,42,2,5,1,2,23.2307,0.0956,115,NULL,962.3974
20152016,7,0.5111,5,74,10,0,27,Johan,8475728,Larsson,Johan Larsson,L,-4,17,1,4,0,0,19.4324,0.1052,95,NULL,889.1756
20152016,4,0.00,0,21,3,0,5,Ryan,8477506,Pulock,Ryan Pulock,D,-3,7,1,2,0,0,20.238,0.15,20,NULL,923.7619
20152016,30,0.5045,7,81,21,0,18,Mika,8476459,Zibanejad,Mika Zibanejad,C,-2,51,2,11,2,2,23.6049,0.1141,184,NULL,1065.6172
20152016,23,0.00,0,72,15,0,21,Nikolaj,8477940,Ehlers,Nikolaj Ehlers,R,3,38,4,11,0,0,21.2638,0.0898,167,NULL,966.0555
20152016,24,0.1904,2,89,20,1,38,Jakob,8475164,Silfverberg,Jakob Silfverberg,R,9,44,2,5,0,1,24.3258,0.0869,230,NULL,1018.2359
20152016,11,0.00,1,78,6,0,48,Connor,8476473,Murphy,Connor Murphy,D,5,17,1,3,0,0,28.923,0.0594,101,NULL,1230.5769
20152016,12,0.00,1,77,4,0,101,Kevin,8469598,Bieksa,Kevin Bieksa,D,-6,16,2,6,0,0,25.4025,0.0333,120,NULL,1254.5844
20152016,7,0.00,1,47,3,0,34,Brooks,8468498,Orpik,Brooks Orpik,D,8,10,0,0,0,0,26.0638,0.0857,35,NULL,1198.4042
20152016,14,0.4572,2,95,11,0,26,Chris,8476919,Tierney,Chris Tierney,C,-11,25,1,1,1,1,20.20,0.1037,106,NULL,804.1578
20152016,18,0.00,3,87,10,0,44,Matt,8476856,Dumba,Matt Dumba,D,-1,28,6,13,0,0,21.6666,0.0636,157,NULL,1000.8045
20152016,2,0.00,0,35,2,0,64,Dylan,8475795,McIlrath,Dylan McIlrath,D,8,4,0,0,0,0,20.5428,0.0689,29,NULL,838.8571
20152016,13,0.50,3,82,14,1,38,Darren,8471794,Helm,Darren Helm,C,-3,27,0,0,0,0,21.6341,0.079,177,NULL,896.6585
20152016,4,0.00,0,47,1,0,60,Mike,8473426,Weber,Mike Weber,D,1,5,0,0,0,0,21.7234,0.025,40,NULL,914.4255
20152016,29,0.4906,4,78,25,0,44,Vincent,8476389,Trocheck,Vincent Trocheck,C,16,54,4,13,1,1,21.8205,0.1412,177,NULL,1087.3974
20152016,1,0.00,0,6,0,0,2,Andrew,8474638,Campbell,Andrew Campbell,D,0,1,0,0,0,0,20.1666,0.00,1,NULL,695.00
20152016,21,0.00,0,82,4,0,40,Ryan,8476850,Murray,Ryan Murray,D,-10,25,1,11,0,0,27.5365,0.0444,90,NULL,1370.7682
20152016,16,0.00,0,69,4,0,16,Justin,8474602,Schultz,Justin Schultz,D,-14,20,2,10,0,0,23.855,0.0421,95,NULL,1077.1739
20152016,15,0.4856,2,70,13,0,45,Oscar,8475715,Lindberg,Oscar Lindberg,C,11,28,1,3,0,0,18.00,0.1092,119,NULL,733.2285
20152016,11,0.00,2,86,6,2,30,Jason,8474520,Garrison,Jason Garrison,D,-1,17,0,2,0,0,24.2325,0.0468,128,NULL,1119.5348
20152016,16,0.375,6,93,15,0,139,Antoine,8474849,Roussel,Antoine Roussel,L,11,31,0,1,0,1,21.5913,0.1181,127,NULL,834.8602
20152016,28,0.5185,2,90,9,0,46,Valtteri,8470047,Filppula,Valtteri Filppula,C,-3,37,1,10,1,1,23.0555,0.0703,128,NULL,1118.3666
20152016,3,0.3333,0,30,0,0,4,Matt,8474094,Halischuk,Matt Halischuk,R,1,3,0,0,0,0,14.40,0.00,39,NULL,567.1333
20152016,26,0.00,3,87,18,2,40,Gustav,8474679,Nyquist,Gustav Nyquist,R,0,44,7,12,0,0,20.1724,0.1046,172,NULL,916.0229
20152016,33,0.2631,6,82,28,1,36,Daniel,8467875,Sedin,Daniel Sedin,L,7,61,8,19,0,1,23.4512,0.1085,258,NULL,1100.0243
20152016,21,0.3103,4,94,21,0,34,Jason,8466251,Chimera,Jason Chimera,L,-1,42,4,9,2,2,19.6595,0.1153,182,NULL,834.9255
20152016,0,0.00,0,3,0,0,0,Stuart,8476478,Percy,Stuart Percy,D,-2,0,0,0,0,0,22.00,0.00,1,NULL,789.6666
20152016,3,0.00,1,23,6,0,8,Daniel,8477901,Carr,Daniel Carr,L,0,9,1,1,0,0,18.1304,0.1538,39,NULL,724.3913
20152016,16,0.00,1,81,9,0,35,Johnny,8470187,Boychuk,Johnny Boychuk,D,10,25,1,5,0,0,25.3456,0.0483,186,NULL,1286.6419
20152016,32,0.1818,6,89,34,0,74,Corey,8470621,Perry,Corey Perry,R,-5,66,12,27,0,0,22.2022,0.144,236,NULL,1062.9775
20152016,10,0.00,0,68,0,0,12,Rob,8467452,Scuderi,Rob Scuderi,D,7,10,0,0,0,1,22.4264,0.00,38,NULL,964.1323
20152016,0,0.00,0,4,0,0,5,Curtis,8475310,McKenzie,Curtis McKenzie,L,-1,0,0,0,0,0,12.50,0.00,5,NULL,505.50
20152016,6,0.00,0,29,1,0,20,Adam,8476431,Clendening,Adam Clendening,D,6,7,0,0,0,0,19.7931,0.0232,43,NULL,887.7586
20152016,5,0.50,0,39,1,0,16,Jiri,8478137,Sekac,Jiri Sekac,L,-5,6,1,2,0,0,15.5641,0.0204,49,NULL,699.923
20152016,11,0.5212,4,81,25,0,80,Zack,8474250,Smith,Zack Smith,C,16,36,4,5,5,6,20.6172,0.2066,121,NULL,923.9876
20152016,28,0.5777,4,82,20,3,34,Jordan,8473533,Staal,Jordan Staal,C,6,48,6,10,0,2,25.6585,0.1324,151,NULL,1098.0365
20152016,32,0.4102,5,81,24,1,22,Jack,8478403,Eichel,Jack Eichel,C,-16,56,8,21,0,0,22.1728,0.1008,238,NULL,1147.2962
20152016,2,0.00,0,27,0,0,13,Petter,8475774,Granberg,Petter Granberg,D,1,2,0,0,0,0,19.3703,0.00,12,NULL,823.1851
20152016,28,0.5155,2,74,14,0,25,Travis,8471233,Zajac,Travis Zajac,C,3,42,6,17,2,3,25.4459,0.1261,111,NULL,1191.1351
20152016,8,0.00,2,60,6,0,25,Jack,8471677,Johnson,Jack Johnson,D,-16,14,3,6,0,0,28.05,0.0697,86,NULL,1450.5166
20152016,3,0.4945,0,44,2,0,4,Joonas,8478564,Kemppainen,Joonas Kemppainen,C,-6,5,0,0,1,1,18.4545,0.0571,35,NULL,752.2727
20152016,3,0.00,0,67,5,0,6,Chris,8470871,Porter,Chris Porter,L,-6,8,0,0,0,0,14.4179,0.102,49,NULL,581.3731
20152016,2,0.3333,0,22,0,0,8,Brian,8476772,O'Neill,Brian O'Neill,R,-3,2,0,0,0,0,15.3181,0.00,14,NULL,621.6818
20152016,24,1.00,2,79,7,1,32,Jake,8474581,Gardiner,Jake Gardiner,D,-15,31,1,12,0,1,27.6329,0.0573,122,NULL,1237.2531
